,wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),PV average,PV average,PV average,PV average,PV average,PV average,PV average,PV average,PV Oslo,PV Oslo,PV Oslo,PV Oslo,PV Oslo,PV Oslo,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Bergen,PV Bergen,PV Bergen,PV Bergen,PV Bergen,PV Bergen,PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO5 TWh,Historical water reservoir NO5 TWh,Historical water reservoir NO5 TWh,Historical water reservoir NO5 TWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh
79,1229.0,1649.0,2784.0,3509.0,7900.0,3435.0,3417.666666666667,0.0,0.0,0.0,0.0,2068.0,1049.0,1229.0,1649.0,2784.0,3509.0,5832.0,2386.0,278909.0,286955.0,196625.0,297220.0,190168.0,308801.0,259779.66666666672,26702.0,24044.0,14629.0,22373.0,23487.0,41277.0,148116.0,169002.0,110847.0,177154.0,92441.0,161570.0,104091.0,93909.0,71149.0,97693.0,74240.0,105954.0,27415.0,23678.0,21495.0,18560.0,19323.0,23760.0,22371.833333333332,17960.0,16321.0,13862.0,13660.0,12204.0,16449.0,7979.0,6925.0,7343.0,4830.0,6378.0,6639.0,1476.0,432.0,290.0,70.0,741.0,672.0,262876.0,258206.0,272557.0,300195.0,254604.0,270316.0,263395.0,268878.4285714286,108914.0,105814.0,116183.0,127285.0,105761.0,112420.0,106828.0,102038.0,104013.0,108771.0,118910.0,101460.0,108237.0,111540.0,51924.0,48379.0,47603.0,54000.0,47383.0,49659.0,45027.0,3.5412,1.8614000000000002,3.1907999999999994,3.0362,3.6472,4.1286,3.3025999999999995,2.8644666666666665,3.2760000000000002,2.1260000000000003,3.8979999999999997,2.5709999999999997,5.835000000000001,3.5412,2.5349999999999997,1.8829999999999998,1.69,3.73,6.115999999999999,3.1907999999999994,0.7690000000000001,1.342,0.41000000000000003,1.598,5.188,1.8614000000000002,2.229,3.124,1.795,2.2270000000000003,5.806000000000001,3.0362,3.04,4.101999999999999,2.0960000000000005,2.741,6.2570000000000014,3.6472,5.393999999999999,3.4650000000000003,1.857,3.6790000000000003,6.248,4.1286,2.336,2.9330000000000003,2.315,2.9929999999999994,5.936,3.3025999999999995,9.5,28.700000000000003,21.5,57.3,0.7,1.8,1.0,6.0,5.7,19.8,15.2,33.9,3.1,7.1,5.3,17.4,579.1899999999999,515.06,717.9199999999998,1014.3000000000002,964.9500000000002,181.53,880.0799999999999,579.1899999999999,515.06,717.9199999999998,1014.3000000000002,964.9500000000002,181.53,880.0799999999999,579.1899999999999,515.06,717.9199999999998,1014.3000000000002,964.9500000000002,181.53,880.0799999999999
80,3573.0,1318.0,893.0,1309.0,10540.0,13102.0,5122.500000000001,0.0,0.0,0.0,0.0,2154.0,2949.0,3573.0,1318.0,893.0,1309.0,8386.0,10153.0,289611.0,299377.0,246556.0,291946.0,215260.0,256962.0,266618.6666666666,29131.0,22989.0,16569.0,22927.0,25784.0,39047.0,150798.0,171519.0,143495.0,172597.0,107630.0,133590.0,109682.0,104869.0,86492.0,96422.0,81846.0,84325.0,26873.0,23840.0,21279.0,18687.0,20599.0,23275.0,22425.500000000007,17306.0,16549.0,13832.0,13973.0,12442.0,16365.0,7932.0,6878.0,7184.0,4642.0,7053.0,6323.0,1635.0,413.0,263.0,72.0,1104.0,587.0,274006.0,260089.0,272268.0,294364.0,270776.0,270732.0,274539.0,273824.85714285716,113444.0,106298.0,114430.0,124803.0,113509.0,112095.0,109214.0,106595.0,103826.0,108002.0,116572.0,107563.0,108826.0,114871.0,53967.0,49965.0,49836.0,52989.0,49704.0,49811.0,50454.0,4.406000000000001,1.3354,4.7754,3.8500000000000005,4.243799999999999,4.0274,4.5344,3.5056,4.337000000000001,4.986000000000001,5.454000000000001,2.2169999999999996,5.0360000000000005,4.406000000000001,5.631,4.470000000000001,6.121999999999999,1.911,5.743000000000001,4.7754,1.139,1.7369999999999999,2.202,0.16600000000000004,1.4329999999999998,1.3354,2.512,5.850000000000001,0.556,4.162000000000001,6.170000000000001,3.8500000000000005,2.136,6.517,1.013,4.719999999999999,6.833,4.243799999999999,5.364,1.423,4.676,2.6560000000000006,6.018,4.0274,4.348999999999999,5.680000000000001,5.054,1.8909999999999998,5.697999999999999,4.5344,9.5,28.700000000000003,21.5,57.3,0.7,1.8,1.0,6.0,5.7,19.8,15.2,33.9,3.1,7.1,5.3,17.4,582.9999999999999,516.3000000000001,736.22,985.8599999999998,977.1700000000001,159.19999999999996,1023.93,582.9999999999999,516.3000000000001,736.22,972.81,977.1700000000001,159.19999999999996,1023.93,582.9999999999999,516.3000000000001,736.22,985.8599999999998,977.1700000000001,159.19999999999996,1023.93
81,3242.0,658.0,795.0,7520.0,14983.0,19112.0,7718.333333333333,0.0,0.0,0.0,0.0,3258.0,3675.0,3242.0,658.0,795.0,7520.0,11725.0,15437.0,321498.0,309502.0,277422.0,320026.0,156049.0,299078.0,280595.83333333326,28917.0,21366.0,19017.0,23833.0,22565.0,38218.0,170771.0,178022.0,167010.0,186501.0,80801.0,161546.0,121810.0,110114.0,91395.0,109692.0,52683.0,99314.0,26706.0,24204.0,21401.0,18756.0,21092.0,22535.0,22449.0,17278.0,16987.0,14027.0,14054.0,12548.0,15866.0,7773.0,6809.0,7114.0,4638.0,7292.0,6121.0,1655.0,408.0,260.0,64.0,1252.0,548.0,275577.0,254758.0,277856.0,298248.0,248876.0,284560.0,268441.0,272616.5714285714,114347.0,104381.0,116191.0,128777.0,99070.0,118177.0,106965.0,108121.0,101968.0,109584.0,117503.0,102243.0,114733.0,112029.0,53109.0,48409.0,52081.0,51968.0,47563.0,51650.0,49447.0,4.14,2.2302,4.7656,4.1744,4.9216,3.8278,4.8549999999999995,3.711933333333333,5.854,4.917000000000001,1.202,4.485,4.241999999999999,4.14,6.588999999999999,6.695999999999999,0.865,4.689,4.989000000000001,4.7656,5.788,1.365,1.3449999999999998,1.354,1.299,2.2302,5.507000000000001,4.465,1.6539999999999997,2.889,6.357,4.1744,4.706,6.207999999999999,3.129,3.712,6.853000000000001,4.9216,2.1250000000000004,5.72,2.9119999999999995,4.76,3.6220000000000003,3.8278,5.917,5.283,1.869,5.107,6.099,4.8549999999999995,9.5,28.700000000000003,21.5,57.3,0.7,1.8,1.0,6.0,5.7,19.8,15.2,33.9,3.1,7.1,5.3,17.4,595.7299999999999,515.9399999999999,759.9300000000001,1117.6499999999999,917.52,182.52999999999997,1023.6099999999998,595.7299999999999,515.9399999999999,759.9300000000001,1066.6799999999998,917.52,182.52999999999997,1023.6099999999998,595.7299999999999,515.9399999999999,759.9300000000001,1068.25,917.52,182.52999999999997,1023.6099999999998
82,322.0,2249.0,2086.0,2350.0,10215.0,19495.0,6119.499999999999,0.0,0.0,0.0,0.0,2310.0,3861.0,322.0,2249.0,2086.0,2350.0,7905.0,15634.0,331743.0,293208.0,268836.0,228676.0,149282.0,270079.0,256970.66666666663,29200.0,19866.0,19051.0,18863.0,21802.0,35909.0,178190.0,166841.0,158228.0,145759.0,77327.0,151494.0,124353.0,106501.0,91557.0,64054.0,50153.0,82676.0,26644.0,24014.0,21038.0,17121.0,20500.0,21921.0,21872.999999999996,17326.0,16903.0,13945.0,13182.0,12482.0,15397.0,7958.0,6703.0,6736.0,3867.0,6829.0,6007.0,1360.0,408.0,357.0,72.0,1189.0,517.0,268444.0,256569.0,275392.0,269435.0,254083.0,281669.0,263652.0,267034.85714285716,108255.0,104048.0,116190.0,114456.0,102769.0,116906.0,104590.0,106823.0,104000.0,108179.0,106426.0,102913.0,113863.0,109360.0,53366.0,48521.0,51023.0,48553.0,48401.0,50900.0,49702.0,1.9140000000000001,0.9022000000000002,2.4961999999999995,4.6584,4.7996,3.2920000000000003,3.472,1.7708000000000002,1.541,2.213,0.9460000000000001,2.2649999999999997,2.6049999999999995,1.9140000000000001,0.42000000000000004,2.6459999999999995,1.4880000000000002,2.6689999999999996,5.258,2.4961999999999995,0.46399999999999997,0.368,2.279,0.6220000000000001,0.7780000000000001,0.9022000000000002,3.7460000000000004,5.737,3.3429999999999995,4.194000000000001,6.272,4.6584,1.4689999999999999,6.037,4.292000000000001,5.488,6.712,4.7996,1.3039999999999998,3.8579999999999997,3.21,4.73,3.358,3.2920000000000003,2.151,5.507000000000001,0.936,3.335,5.431,3.472,9.5,28.700000000000003,21.5,57.3,0.7,1.8,1.0,6.0,5.7,19.8,15.2,33.9,3.1,7.1,5.3,17.4,614.22,507.87000000000006,744.2399999999999,966.4499999999999,920.47,165.70999999999998,947.4200000000001,614.22,507.87000000000006,744.2399999999999,966.4499999999999,920.47,165.70999999999998,947.4200000000001,614.22,507.87000000000006,744.2399999999999,966.4499999999999,920.47,165.70999999999998,947.4200000000001
83,2541.0,1701.0,1380.0,1018.0,7498.0,13835.0,4662.166666666667,0.0,0.0,0.0,0.0,1680.0,3671.0,2541.0,1701.0,1380.0,1018.0,5818.0,10164.0,346009.0,253504.0,186147.0,206033.0,201933.0,271563.0,244198.16666666666,28435.0,16247.0,14963.0,15030.0,21949.0,34853.0,191412.0,150456.0,114942.0,136859.0,107110.0,147404.0,126162.0,86801.0,56242.0,54144.0,72874.0,89306.0,27271.0,23663.0,19517.0,17102.0,20248.0,21638.0,21573.166666666668,17804.0,16736.0,13049.0,13180.0,12817.0,14873.0,8119.0,6545.0,6107.0,3851.0,6555.0,6149.0,1348.0,382.0,361.0,71.0,876.0,616.0,284652.0,242931.0,246661.0,258161.0,267859.0,270789.0,270300.0,263050.4285714286,117560.0,98329.0,100573.0,106261.0,111219.0,110763.0,107832.0,112148.0,98020.0,99221.0,103597.0,106758.0,110705.0,111166.0,54944.0,46582.0,46867.0,48303.0,49882.0,49321.0,51302.0,4.1468,1.7935999999999996,4.965,3.3334,4.2058,5.757600000000001,3.563,3.6351333333333335,1.192,3.9179999999999997,5.823000000000001,6.153,3.6479999999999997,4.1468,3.823,4.492999999999999,5.237,6.389,4.882999999999999,4.965,2.2969999999999997,0.179,1.04,5.181999999999999,0.27,1.7935999999999996,0.518,5.185999999999999,3.4210000000000003,3.261,4.281000000000001,3.3334,1.217,6.242,3.5069999999999997,4.987,5.0760000000000005,4.2058,5.1160000000000005,6.289,5.446,6.343999999999999,5.593000000000001,5.757600000000001,1.062,4.705,1.322,4.946999999999999,5.779000000000001,3.563,9.5,28.700000000000003,21.5,57.3,0.7,1.8,1.0,6.0,5.7,19.8,15.2,33.9,3.1,7.1,5.3,17.4,608.9299999999998,492.37,685.9499999999999,957.6,962.7800000000001,159.67999999999992,968.3800000000001,608.9299999999998,492.37,685.9499999999999,957.6,962.7800000000001,159.67999999999992,968.3800000000001,608.9299999999998,492.37,686.39,957.6,962.7800000000001,159.67999999999992,968.3800000000001
84,2516.0,5089.0,1014.0,1806.0,6998.0,4549.0,3661.999999999999,0.0,0.0,0.0,0.0,1826.0,1494.0,2516.0,5089.0,1014.0,1806.0,5172.0,3055.0,353143.0,204491.0,165742.0,305962.0,227796.0,310826.0,261326.66666666672,31233.0,12180.0,12198.0,20690.0,22489.0,37262.0,194885.0,127789.0,102874.0,180672.0,120618.0,162849.0,127025.0,64522.0,50670.0,104600.0,84689.0,110715.0,26451.0,23698.0,19520.0,18367.0,19815.0,22200.0,21675.166666666668,17889.0,16711.0,12869.0,13882.0,12785.0,14894.0,7476.0,6627.0,6083.0,4412.0,6321.0,6426.0,1086.0,360.0,568.0,73.0,709.0,880.0,302620.0,242797.0,225487.0,287386.0,271148.0,265113.0,278255.0,267543.71428571426,129385.0,99170.0,88910.0,123263.0,111466.0,106714.0,113245.0,117376.0,98743.0,91970.0,113072.0,108656.0,109275.0,114998.0,55859.0,44884.0,44607.0,51051.0,51026.0,49124.0,50012.0,3.5058,1.4723999999999997,4.529999999999999,4.58,4.3384,4.333600000000001,4.318199999999999,3.1693999999999996,3.028,5.523000000000001,2.9040000000000004,2.4240000000000004,3.65,3.5058,5.362,4.313999999999999,4.138,2.757,6.079,4.529999999999999,1.3099999999999998,0.281,3.4959999999999996,0.429,1.846,1.4723999999999997,5.285,3.943,4.465999999999999,2.923,6.283,4.58,6.042000000000001,3.355,2.8689999999999998,2.7,6.725999999999998,4.3384,0.782,6.425000000000002,5.979000000000001,3.9070000000000005,4.575,4.333600000000001,4.921,3.9059999999999997,2.7310000000000003,3.821,6.212,4.318199999999999,8.6,28.4,20.6,57.3,0.6,1.7,0.9,6.0,5.2,20.1,14.9,33.9,2.8,6.6,4.8,17.4,612.6099999999999,468.84999999999997,681.4699999999999,1148.6100000000001,970.1400000000001,160.22,927.48,612.6099999999999,468.84999999999997,681.4699999999999,1148.6100000000001,970.1400000000001,160.22,927.48,593.27,468.84999999999997,681.4699999999999,1148.6100000000001,970.1400000000001,160.22,927.48
85,532.0,5087.0,1206.0,8820.0,4125.0,3623.0,3898.8333333333335,0.0,0.0,0.0,0.0,537.0,898.0,532.0,5087.0,1206.0,8820.0,3588.0,2725.0,356777.0,148289.0,238109.0,297835.0,220062.0,308537.0,261601.50000000006,30946.0,10369.0,13729.0,21462.0,20406.0,38302.0,196924.0,91311.0,149645.0,178416.0,120823.0,159510.0,128907.0,46609.0,74735.0,97957.0,78833.0,110725.0,27483.0,23294.0,20986.0,18794.0,20153.0,22413.0,22187.16666666667,18769.0,16161.0,13287.0,13866.0,12931.0,15127.0,7764.0,6769.0,6972.0,4832.0,6492.0,6309.0,950.0,364.0,727.0,96.0,730.0,977.0,287338.0,234608.0,239413.0,297454.0,258693.0,264341.0,259367.0,263030.5714285714,120483.0,96295.0,96159.0,128097.0,106682.0,106435.0,103363.0,111947.0,95225.0,96995.0,117316.0,104302.0,109085.0,108391.0,54908.0,43088.0,46259.0,52041.0,47709.0,48821.0,47613.0,4.0856,2.0916,4.2072,3.4655999999999993,4.3216,3.6788000000000003,2.9183999999999997,3.4614666666666665,0.626,4.207000000000001,6.3999999999999995,5.909000000000001,3.286,4.0856,1.0010000000000001,4.808999999999998,3.35,5.65,6.226000000000001,4.2072,1.7520000000000004,0.668,2.85,1.7519999999999998,3.436,2.0916,1.467,5.546999999999999,3.722,0.8090000000000002,5.782999999999999,3.4655999999999993,3.2619999999999996,6.195,3.0920000000000005,2.7950000000000004,6.263999999999999,4.3216,3.198,3.492,1.2770000000000001,4.3469999999999995,6.08,3.6788000000000003,0.86,1.9980000000000002,2.793,2.8280000000000003,6.1129999999999995,2.9183999999999997,8.6,28.4,20.6,57.3,0.6,1.7,0.9,6.0,5.2,20.1,14.9,33.9,2.8,6.6,4.8,17.4,654.5300000000001,410.24000000000007,713.76,1104.1900000000003,973.4000000000001,148.31,878.7000000000002,654.5300000000001,410.24000000000007,713.76,1078.5000000000002,973.4000000000001,148.31,878.7000000000002,590.5699999999999,410.24000000000007,713.76,1104.1900000000003,973.4000000000001,148.31,878.7000000000002
86,3691.0,5044.0,534.0,10412.0,6435.0,16101.0,7036.166666666668,0.0,0.0,0.0,0.0,2261.0,2928.0,3691.0,5044.0,534.0,10412.0,4174.0,13173.0,298330.0,160874.0,249153.0,263431.0,215528.0,252923.0,240039.8333333334,27892.0,13337.0,15539.0,18257.0,19730.0,38926.0,158210.0,96322.0,159051.0,148672.0,117653.0,136395.0,112228.0,51215.0,74563.0,96502.0,78145.0,77602.0,27141.0,24654.0,22850.0,18541.0,20905.0,22374.0,22744.166666666664,18734.0,16705.0,13896.0,13718.0,13005.0,15345.0,7600.0,7484.0,7981.0,4739.0,7016.0,6073.0,807.0,465.0,973.0,84.0,884.0,956.0,267454.0,244346.0,241156.0,295933.0,251313.0,257385.0,261583.0,259881.42857142858,107984.0,100341.0,98466.0,126736.0,103574.0,104702.0,104027.0,106066.0,98705.0,97317.0,116909.0,100912.0,104204.0,110376.0,53404.0,45300.0,45373.0,52288.0,46827.0,48479.0,47180.0,4.3187999999999995,3.1452,3.7978,3.1244000000000005,3.2090000000000005,3.8756,3.563,3.753933333333333,0.797,4.206,6.151,5.070999999999999,5.369,4.3187999999999995,0.779,3.099,5.265,3.9960000000000004,5.85,3.7978,0.84,3.44,6.536,0.867,4.043,3.1452,1.643,4.936000000000001,1.4240000000000002,1.6260000000000001,5.993,3.1244000000000005,1.818,4.905,0.6480000000000001,2.1049999999999995,6.569,3.2090000000000005,2.5170000000000003,3.24,2.6729999999999996,5.86,5.088,3.8756,1.8050000000000002,2.874,3.531,5.094,4.511,3.563,8.6,28.4,20.6,57.3,0.6,1.7,0.9,6.0,5.2,20.1,14.9,33.9,2.8,6.6,4.8,17.4,576.85,413.09999999999997,727.8000000000001,1108.42,977.6499999999999,126.21999999999998,901.56,576.85,413.09999999999997,727.8000000000001,947.82,977.6499999999999,126.21999999999998,901.56,576.85,413.09999999999997,727.8000000000001,1108.42,977.6499999999999,126.21999999999998,901.56
87,1138.0,3339.0,471.0,8193.0,8130.0,11909.0,5530.000000000002,0.0,0.0,0.0,0.0,3528.0,2038.0,1138.0,3339.0,471.0,8193.0,4602.0,9871.0,245593.0,235865.0,262125.0,244767.0,180605.0,241639.0,235099.0,25443.0,18483.0,17559.0,15337.0,19448.0,37851.0,131028.0,141916.0,157784.0,152181.0,97849.0,127937.0,89122.0,75466.0,86782.0,77249.0,63308.0,75851.0,27086.0,26732.0,24178.0,17990.0,21811.0,22076.0,23312.166666666664,18671.0,17521.0,14925.0,13492.0,13150.0,15356.0,7496.0,8517.0,8168.0,4426.0,7529.0,5883.0,919.0,694.0,1085.0,72.0,1132.0,837.0,252387.0,261178.0,254428.0,283714.0,241396.0,267673.0,259567.0,260049.0,100836.0,108646.0,105503.0,119592.0,96298.0,107867.0,102304.0,100167.0,105324.0,101687.0,113287.0,99295.0,108877.0,110192.0,51384.0,47208.0,47238.0,50835.0,45803.0,50929.0,47071.0,3.6702,2.5156,4.5142,4.2768,4.421799999999999,3.9578,4.4696,3.5666666666666664,1.048,2.6510000000000002,5.896,4.797,3.9589999999999996,3.6702,3.563,3.4939999999999998,4.606,5.773999999999999,5.134,4.5142,0.7450000000000001,4.023000000000001,6.225,0.47000000000000003,1.115,2.5156,3.7669999999999995,4.234000000000001,2.433,5.561,5.388999999999999,4.2768,3.9120000000000004,1.819,3.182,6.528000000000001,6.667999999999999,4.421799999999999,2.9000000000000004,1.3209999999999997,5.178,5.7749999999999995,4.615,3.9578,4.018,1.718,3.9319999999999995,6.0489999999999995,6.630999999999999,4.4696,8.6,28.4,20.6,57.3,0.6,1.7,0.9,6.0,5.2,20.1,14.9,33.9,2.8,6.6,4.8,17.4,557.1399999999999,476.0,712.5,982.07,949.3299999999999,118.85,874.5,557.1399999999999,476.0,712.5,974.12,949.3299999999999,115.10999999999999,874.5,557.1399999999999,476.0,712.5,982.07,949.3299999999999,118.85,874.5
88,1555.0,260.0,3220.0,3232.0,8389.0,5705.0,3726.8333333333335,0.0,0.0,0.0,0.0,2469.0,1673.0,1555.0,260.0,3220.0,3232.0,5920.0,4032.0,282446.0,296689.0,267190.0,237698.0,159767.0,328603.0,262065.49999999997,24693.0,22039.0,17765.0,13938.0,22007.0,37485.0,156151.0,175692.0,160253.0,154536.0,82714.0,168338.0,101602.0,98958.0,89172.0,69224.0,55046.0,122780.0,27467.0,28401.0,24805.0,17682.0,22962.0,22014.0,23888.499999999996,19410.0,18563.0,15570.0,13238.0,13686.0,15363.0,7160.0,8890.0,8283.0,4370.0,7845.0,5878.0,897.0,948.0,952.0,74.0,1431.0,773.0,266683.0,265803.0,267408.0,280439.0,237276.0,276233.0,245233.0,262725.0,107721.0,110834.0,114771.0,118653.0,93014.0,113466.0,91394.0,105687.0,106808.0,104370.0,110854.0,97377.0,111386.0,105527.0,53275.0,48161.0,48267.0,50932.0,46885.0,51381.0,48312.0,3.1462,3.7476,3.9869999999999997,3.7686,4.3866,3.3548,3.7567999999999997,3.626933333333333,2.026,0.7670000000000001,5.952999999999999,1.7090000000000003,5.276000000000001,3.1462,5.693999999999999,0.511,6.478999999999999,1.567,5.684,3.9869999999999997,5.894,0.34299999999999997,5.583,1.182,5.735999999999999,3.7476,4.235,1.796,5.032000000000001,5.1739999999999995,2.606,3.7686,5.525000000000001,3.233999999999999,3.6519999999999997,5.919,3.6029999999999998,4.3866,3.7100000000000004,2.3419999999999996,2.186,2.8609999999999998,5.675,3.3548,1.3859999999999997,1.0579999999999998,5.909999999999999,4.423000000000001,6.007,3.7567999999999997,8.6,28.4,20.6,57.3,0.6,1.7,0.9,6.0,5.2,20.1,14.9,33.9,2.8,6.6,4.8,17.4,573.8299999999999,513.9499999999999,705.68,981.9500000000002,920.2899999999998,153.38,927.27,573.8,513.9499999999999,703.6399999999999,972.32,920.2899999999998,153.38,927.27,573.8299999999999,513.9499999999999,703.8399999999999,981.9500000000002,920.2899999999998,153.38,927.27
89,1349.0,1769.0,3036.0,1978.0,8718.0,10343.0,4532.166666666666,0.0,0.0,0.0,0.0,2279.0,2379.0,1349.0,1769.0,3036.0,1978.0,6439.0,7964.0,293795.0,315931.0,258852.0,207848.0,158779.0,305367.0,256761.99999999994,25549.0,23552.0,16863.0,13290.0,21916.0,35875.0,159848.0,186766.0,154322.0,136584.0,87403.0,156433.0,108398.0,105613.0,87667.0,57974.0,49460.0,113059.0,28513.0,29544.0,23951.0,17424.0,22685.0,21175.0,23882.0,20500.0,19623.0,14808.0,13192.0,13996.0,14705.0,7137.0,9042.0,8086.0,4158.0,7344.0,5875.0,876.0,879.0,1057.0,74.0,1345.0,595.0,271617.0,274128.0,261107.0,276757.0,244043.0,268607.0,252530.0,264112.71428571426,108458.0,116590.0,113002.0,115681.0,94376.0,107994.0,96753.0,108588.0,108458.0,101552.0,110411.0,101267.0,110403.0,107448.0,54571.0,49080.0,46553.0,50665.0,48400.0,50210.0,48329.0,4.376399999999999,2.6194,4.7742,3.9549999999999996,4.810599999999999,4.6258,4.1502,3.9233333333333333,3.628,0.787,6.3,5.316,5.850999999999999,4.376399999999999,6.515,1.826,4.75,5.917000000000001,4.8629999999999995,4.7742,2.6900000000000004,0.669,5.547000000000001,2.7520000000000002,1.439,2.6194,3.327,2.853,1.17,6.155,6.270000000000001,3.9549999999999996,2.936,3.452,3.9190000000000005,6.622999999999999,7.122999999999999,4.810599999999999,5.312,3.926,2.168,5.894,5.829000000000001,4.6258,5.367,2.2089999999999996,2.257,6.34,4.577999999999999,4.1502,8.6,28.4,20.6,57.3,0.6,1.7,0.9,6.0,5.2,20.1,14.9,33.9,2.8,6.6,4.8,17.4,585.9799999999999,520.17,716.38,959.6600000000001,928.85,124.76000000000002,960.1700000000001,585.9399999999998,520.17,693.9899999999999,959.6600000000001,928.85,124.76000000000002,960.1700000000001,585.9799999999999,520.17,694.7099999999999,959.6600000000001,928.85,124.76000000000002,960.1700000000001
